id_Location,id_Date,Date,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,Temp9am,Humidity9am,Cloud9am,WindDir9am,WindSpeed9am,Pressure9am,Temp3pm,Humidity3pm,Cloud3pm,WindDir3pm,WindSpeed3pm,Pressure3pm,Location,RainToday,RainTomorrow
Canberra,2024-05-04,2024-05-04,8.2,15.9,0.0,,,ESE,35.0,13.0,71.0,8.0,SE,15.0,1027.3,14.9,61.0,8.0,ESE,19.0,1024.4,Canberra,No,Yes
Canberra,2024-05-05,2024-05-05,10.0,13.8,2.2,,,SSW,33.0,10.4,98.0,8.0,S,9.0,1025.8,13.1,81.0,8.0,SE,11.0,1024.4,Canberra,Yes,Yes
Canberra,2024-05-06,2024-05-06,5.4,17.3,1.0,,,ESE,46.0,13.0,66.0,1.0,SSE,20.0,1030.9,14.3,66.0,7.0,ESE,24.0,1030.8,Canberra,Yes,No
Canberra,2024-05-07,2024-05-07,6.0,16.6,0.0,,,E,31.0,12.6,80.0,8.0,SSE,11.0,1033.4,15.4,64.0,8.0,E,15.0,1030.8,Canberra,No,No
Canberra,2024-05-08,2024-05-08,5.3,17.0,0.0,,,ESE,37.0,12.6,80.0,8.0,SSE,9.0,1034.0,15.3,66.0,8.0,SE,20.0,1030.9,Canberra,No,No
Canberra,2024-05-09,2024-05-09,7.9,16.7,0.0,,,E,31.0,13.6,80.0,8.0,S,7.0,1033.5,16.3,72.0,7.0,ESE,15.0,1031.0,Canberra,No,Yes
Canberra,2024-05-10,2024-05-10,8.9,16.5,1.0,,,ESE,31.0,12.9,99.0,8.0,S,9.0,1032.4,14.5,81.0,8.0,SE,13.0,1029.4,Canberra,Yes,Yes
Canberra,2024-05-11,2024-05-11,8.4,13.6,1.4,,,SE,26.0,12.5,95.0,8.0,SSE,7.0,1028.9,12.8,94.0,7.0,SSE,13.0,1025.9,Canberra,Yes,Yes
Canberra,2024-05-12,2024-05-12,9.8,17.0,14.8,,,S,37.0,12.1,97.0,3.0,SSE,9.0,1024.0,16.1,57.0,4.0,SSE,13.0,1022.1,Canberra,Yes,No
Canberra,2024-05-13,2024-05-13,3.4,20.0,0.2,,,NNW,26.0,11.2,91.0,,SSE,0.0,1024.0,19.5,44.0,,NW,15.0,1021.1,Canberra,No,No
Canberra,2024-05-14,2024-05-14,0.1,19.1,0.0,,,,,7.5,99.0,,SSE,0.0,1027.3,18.6,49.0,,NNW,19.0,1025.1,Canberra,No,No
Canberra,2024-05-15,2024-05-15,6.7,18.3,0.0,,,NNW,31.0,12.5,69.0,1.0,SSE,0.0,1030.4,17.4,55.0,,NNW,24.0,1027.0,Canberra,No,No
Canberra,2024-05-16,2024-05-16,1.0,18.1,0.0,,,N,26.0,8.6,99.0,8.0,SSE,9.0,1031.6,16.1,61.0,,WNW,7.0,1027.9,Canberra,No,No
Canberra,2024-05-17,2024-05-17,1.6,19.5,0.2,,,S,43.0,6.1,100.0,8.0,SSE,0.0,1027.1,17.9,54.0,,W,9.0,1022.4,Canberra,No,No
Canberra,2024-05-18,2024-05-18,5.2,11.9,0.0,,,S,57.0,7.4,61.0,,S,35.0,1026.3,10.6,53.0,8.0,S,31.0,1026.2,Canberra,No,No
Canberra,2024-05-19,2024-05-19,-3.9,14.1,0.0,,,N,30.0,3.8,83.0,4.0,S,0.0,1024.5,13.3,41.0,,N,19.0,1020.5,Canberra,No,No
Canberra,2024-05-20,2024-05-20,-3.7,16.2,0.0,,,S,31.0,3.1,91.0,7.0,NE,2.0,1025.3,15.2,43.0,1.0,S,17.0,1024.0,Canberra,No,No
Canberra,2024-05-21,2024-05-21,-2.1,16.5,0.0,,,S,26.0,6.3,88.0,,SE,6.0,1029.9,16.3,43.0,,WSW,9.0,1026.4,Canberra,No,No
Canberra,2024-05-22,2024-05-22,1.6,15.4,0.0,,,SE,19.0,6.0,75.0,,ESE,4.0,1029.0,15.0,47.0,,WNW,9.0,1025.1,Canberra,No,No
Canberra,2024-05-23,2024-05-23,-2.8,16.8,0.0,,,NNW,22.0,4.4,89.0,,NNW,2.0,1029.2,16.8,42.0,,NW,13.0,1025.8,Canberra,No,No
Canberra,2024-05-24,2024-05-24,-0.6,16.0,0.0,,,SE,24.0,5.1,96.0,,NNW,0.0,1029.0,15.0,48.0,,NNW,7.0,1026.1,Canberra,No,No
Canberra,2024-05-25,2024-05-25,0.5,16.5,0.0,,,NNW,13.0,4.8,99.0,8.0,NNW,0.0,1029.7,15.5,57.0,6.0,WNW,4.0,1026.1,Canberra,No,No
Canberra,2024-05-26,2024-05-26,-1.3,16.5,0.0,,,NW,22.0,3.6,100.0,8.0,SE,9.0,1027.9,16.1,54.0,,NW,15.0,1024.3,Canberra,No,No
Canberra,2024-05-27,2024-05-27,-3.3,16.6,0.2,,,NW,15.0,2.0,100.0,8.0,SE,0.0,1027.5,16.1,50.0,,WNW,11.0,1025.1,Canberra,No,No
Canberra,2024-05-28,2024-05-28,-4.9,18.9,0.0,,,N,11.0,3.2,99.0,,SE,0.0,1030.4,18.5,35.0,,WNW,0.0,1027.3,Canberra,No,No
Canberra,2024-05-29,2024-05-29,-3.9,19.1,0.2,,,NNW,41.0,4.6,92.0,,SE,0.0,1030.7,18.4,47.0,,NNW,24.0,1026.7,Canberra,No,No
Canberra,2024-05-30,2024-05-30,1.9,17.9,0.0,,,NNW,48.0,9.4,95.0,7.0,SSW,6.0,1026.5,16.5,64.0,2.0,NNW,24.0,1021.4,Canberra,No,Yes
Canberra,2024-05-31,2024-05-31,9.3,16.5,13.0,,,NNW,67.0,11.9,95.0,8.0,NNW,13.0,1017.1,16.0,52.0,,WNW,31.0,1015.3,Canberra,Yes,
Sydney,2024-05-01,2024-05-01,12.9,18.9,22.8,,5.1,SSW,46.0,13.8,90.0,8.0,W,20.0,1030.4,17.9,79.0,6.0,SSW,24.0,1028.6,Sydney,Yes,Yes
Sydney,2024-05-02,2024-05-02,12.9,19.8,23.2,,3.0,W,30.0,15.0,93.0,7.0,W,17.0,1031.6,19.2,67.0,7.0,S,15.0,1029.3,Sydney,Yes,Yes
Sydney,2024-05-03,2024-05-03,13.6,16.8,6.8,,0.0,SSW,28.0,14.8,96.0,7.0,W,17.0,1029.9,16.1,93.0,8.0,SSW,9.0,1027.2,Sydney,Yes,Yes
Sydney,2024-05-04,2024-05-04,13.7,19.5,18.6,1.0,1.1,SSE,30.0,14.7,98.0,7.0,W,15.0,1025.4,17.2,87.0,7.0,SSW,13.0,1022.4,Sydney,Yes,Yes
Sydney,2024-05-05,2024-05-05,14.7,19.2,21.4,3.2,0.1,SE,44.0,15.3,96.0,8.0,WSW,7.0,1022.4,16.3,91.0,8.0,SSW,11.0,1020.9,Sydney,Yes,Yes
Sydney,2024-05-06,2024-05-06,15.2,22.3,31.2,0.0,7.6,ESE,57.0,19.1,64.0,4.0,SE,26.0,1026.7,21.4,51.0,6.0,SE,26.0,1028.0,Sydney,Yes,Yes
Sydney,2024-05-07,2024-05-07,13.8,23.3,3.0,4.8,2.6,ESE,39.0,15.5,95.0,7.0,W,17.0,1030.8,17.6,82.0,7.0,S,6.0,1029.1,Sydney,Yes,Yes
Sydney,2024-05-08,2024-05-08,13.6,21.3,8.8,,4.8,E,37.0,17.4,91.0,7.0,WNW,7.0,1031.3,19.2,75.0,7.0,ESE,20.0,1028.8,Sydney,Yes,Yes
Sydney,2024-05-09,2024-05-09,14.6,20.1,8.4,,1.6,ESE,24.0,17.1,92.0,7.0,W,15.0,1031.9,19.4,76.0,7.0,SE,7.0,1029.9,Sydney,Yes,Yes
Sydney,2024-05-10,2024-05-10,14.9,19.8,5.2,,1.7,SE,31.0,16.0,97.0,8.0,WNW,13.0,1030.7,19.2,85.0,7.0,S,9.0,1027.6,Sydney,Yes,Yes
Sydney,2024-05-11,2024-05-11,15.6,17.1,21.6,,0.0,ESE,33.0,15.8,96.0,8.0,NNW,4.0,1026.9,16.1,92.0,8.0,NNE,6.0,1024.0,Sydney,Yes,Yes
Sydney,2024-05-12,2024-05-12,14.3,22.5,31.2,3.2,2.4,W,39.0,15.2,98.0,8.0,WNW,15.0,1021.1,19.4,72.0,7.0,SSW,13.0,1017.7,Sydney,Yes,Yes
Sydney,2024-05-13,2024-05-13,14.5,21.3,10.6,0.8,5.7,SSW,56.0,16.4,93.0,7.0,W,22.0,1019.3,20.3,70.0,5.0,SSW,22.0,1019.4,Sydney,Yes,No
Sydney,2024-05-14,2024-05-14,12.8,23.1,0.2,1.4,9.6,W,28.0,16.5,78.0,1.0,WNW,22.0,1025.2,22.3,52.0,1.0,ESE,13.0,1024.2,Sydney,No,No
Sydney,2024-05-15,2024-05-15,13.0,,0.0,2.4,8.7,WNW,20.0,16.6,84.0,6.0,WNW,17.0,1029.4,20.0,67.0,1.0,E,11.0,1025.8,Sydney,No,No
Sydney,2024-05-16,2024-05-16,12.4,22.6,0.0,3.0,4.9,W,22.0,15.1,84.0,7.0,WNW,17.0,1029.7,22.0,61.0,6.0,E,6.0,1026.8,Sydney,No,No
Sydney,2024-05-17,2024-05-17,13.1,23.7,0.0,3.0,9.1,W,22.0,16.1,92.0,1.0,WNW,17.0,1025.3,23.2,51.0,1.0,NNW,4.0,1020.2,Sydney,No,No
Sydney,2024-05-18,2024-05-18,12.7,15.9,0.6,2.8,4.4,SSW,69.0,13.7,62.0,6.0,SW,24.0,1022.9,13.8,72.0,5.0,SW,31.0,1022.3,Sydney,No,Yes
Sydney,2024-05-19,2024-05-19,8.7,20.0,4.4,3.8,9.0,W,41.0,11.8,59.0,2.0,W,28.0,1022.5,19.3,35.0,1.0,WSW,17.0,1019.5,Sydney,Yes,No
Sydney,2024-05-20,2024-05-20,8.7,18.5,0.0,3.4,5.2,SSW,43.0,13.9,56.0,5.0,WNW,26.0,1022.7,16.9,64.0,7.0,SSW,26.0,1022.1,Sydney,No,No
Sydney,2024-05-21,2024-05-21,11.5,18.7,0.8,1.6,7.3,SSW,48.0,15.0,73.0,7.0,W,17.0,1027.2,18.0,63.0,4.0,S,26.0,1025.5,Sydney,No,No
Sydney,2024-05-22,2024-05-22,9.2,20.7,0.2,2.2,9.1,W,30.0,13.6,71.0,1.0,WNW,22.0,1027.2,18.9,44.0,1.0,SSE,11.0,1024.0,Sydney,No,No
Sydney,2024-05-23,2024-05-23,8.9,21.3,0.0,3.6,9.4,W,35.0,13.2,70.0,1.0,W,22.0,1027.4,20.8,43.0,4.0,NW,4.0,1025.2,Sydney,No,No
Sydney,2024-05-24,2024-05-24,9.5,21.9,0.0,2.2,8.6,W,28.0,13.7,76.0,3.0,W,19.0,1027.6,20.7,54.0,7.0,SE,11.0,1025.4,Sydney,No,No
Sydney,2024-05-25,2024-05-25,10.9,19.0,0.0,3.2,2.9,WNW,26.0,13.2,84.0,7.0,W,17.0,1028.6,17.6,70.0,7.0,WNW,7.0,1025.6,Sydney,No,No
Sydney,2024-05-26,2024-05-26,11.1,22.1,0.0,0.2,9.4,W,24.0,13.7,86.0,1.0,W,15.0,1025.9,20.5,59.0,1.0,ESE,13.0,1022.7,Sydney,No,No
Sydney,2024-05-27,2024-05-27,10.2,21.3,0.0,3.0,9.5,W,30.0,13.8,76.0,1.0,W,24.0,1025.4,19.6,51.0,1.0,S,13.0,1024.1,Sydney,No,No
Sydney,2024-05-28,2024-05-28,9.7,22.4,0.0,2.4,9.1,WNW,26.0,12.7,82.0,0.0,W,20.0,1028.8,20.7,58.0,0.0,E,13.0,1026.0,Sydney,No,No
Sydney,2024-05-29,2024-05-29,9.4,21.3,0.0,1.4,9.3,WNW,22.0,13.1,87.0,0.0,WNW,15.0,1029.5,20.2,68.0,0.0,ENE,15.0,1025.4,Sydney,No,No
Sydney,2024-05-30,2024-05-30,10.8,24.2,0.0,2.6,8.3,NNW,31.0,14.2,90.0,1.0,WNW,13.0,1026.7,23.0,48.0,7.0,NNE,11.0,1021.9,Sydney,No,No
Sydney,2024-05-31,2024-05-31,14.2,20.8,0.0,4.4,0.0,NNW,43.0,19.7,60.0,7.0,N,19.0,1017.6,20.4,65.0,7.0,N,26.0,1014.5,Sydney,No,
Melbourne,2024-05-01,2024-05-01,8.2,18.8,0.2,,,SSE,28.0,12.5,75.0,,SSE,7.0,1033.4,18.3,49.0,,SE,9.0,1030.7,Melbourne,No,No
Melbourne,2024-05-02,2024-05-02,8.3,16.6,0.0,,,S,19.0,10.3,91.0,,NNE,6.0,1033.4,16.2,64.0,,SW,6.0,1030.6,Melbourne,No,No
Melbourne,2024-05-03,2024-05-03,6.6,17.1,0.0,,,SE,17.0,8.9,88.0,,NE,7.0,1031.0,16.4,71.0,,SW,7.0,1027.2,Melbourne,No,No
Melbourne,2024-05-04,2024-05-04,5.9,16.4,0.0,,,NNE,15.0,8.5,100.0,,NNE,7.0,1027.1,16.2,63.0,,SW,0.0,1024.5,Melbourne,No,No
Melbourne,2024-05-05,2024-05-05,8.4,18.3,0.0,,,SSE,30.0,12.0,93.0,,NNE,0.0,1027.1,16.3,75.0,,SW,9.0,1026.4,Melbourne,No,No
Melbourne,2024-05-06,2024-05-06,9.6,19.7,0.0,,,SSE,28.0,12.5,100.0,,SE,11.0,1033.3,19.2,55.0,,SE,11.0,1030.3,Melbourne,No,No
Melbourne,2024-05-07,2024-05-07,8.3,16.4,0.0,,,S,17.0,13.3,83.0,,N,9.0,1033.1,15.4,74.0,,S,7.0,1030.6,Melbourne,No,No
Melbourne,2024-05-08,2024-05-08,10.2,18.3,0.0,,,SSW,15.0,13.0,82.0,,NE,7.0,1033.0,17.7,65.0,,SW,7.0,1029.7,Melbourne,No,No
Melbourne,2024-05-09,2024-05-09,9.7,16.6,0.0,,,NW,17.0,12.7,100.0,,NE,0.0,1031.9,16.0,81.0,,SSW,7.0,1029.8,Melbourne,No,Yes
Melbourne,2024-05-10,2024-05-10,12.7,17.1,14.0,,,N,13.0,14.0,100.0,,NE,0.0,1030.2,16.1,89.0,,SSW,6.0,1028.2,Melbourne,Yes,Yes
Melbourne,2024-05-11,2024-05-11,12.8,19.2,1.8,,,ESE,28.0,14.2,100.0,,NE,0.0,1028.3,18.1,61.0,,SE,13.0,1025.9,Melbourne,Yes,No
Melbourne,2024-05-12,2024-05-12,8.6,18.7,0.0,,,SSW,15.0,11.3,98.0,,ENE,2.0,1025.0,18.0,68.0,,SW,7.0,1021.8,Melbourne,No,No
Melbourne,2024-05-13,2024-05-13,9.2,18.9,0.0,,,SW,24.0,11.6,88.0,,NE,9.0,1023.0,17.3,67.0,,SSW,9.0,1021.7,Melbourne,No,No
Melbourne,2024-05-14,2024-05-14,11.6,16.7,0.0,,,SSE,22.0,13.8,60.0,,W,9.0,1028.5,16.1,57.0,,SSW,9.0,1028.5,Melbourne,No,No
Melbourne,2024-05-15,2024-05-15,6.7,17.8,0.0,,,NW,19.0,9.1,85.0,,NE,9.0,1030.1,16.5,58.0,,SSW,9.0,1028.1,Melbourne,No,No
Melbourne,2024-05-16,2024-05-16,6.5,17.7,0.0,,,SSW,15.0,9.4,86.0,,NNE,7.0,1030.0,17.2,57.0,,S,7.0,1027.3,Melbourne,No,No
Melbourne,2024-05-17,2024-05-17,7.6,15.8,0.0,,,SW,35.0,12.2,83.0,,NNW,9.0,1027.1,12.7,90.0,,SSW,17.0,1026.6,Melbourne,No,Yes
Melbourne,2024-05-18,2024-05-18,7.8,13.9,1.8,,,SSE,28.0,10.6,56.0,,SE,9.0,1032.7,13.3,45.0,,SW,11.0,1031.0,Melbourne,Yes,No
Melbourne,2024-05-19,2024-05-19,6.2,15.4,0.0,,,NW,26.0,11.4,74.0,,NW,6.0,1025.3,14.1,95.0,,WNW,2.0,1022.3,Melbourne,No,Yes
Melbourne,2024-05-20,2024-05-20,10.2,14.7,3.2,,,SSW,24.0,11.0,100.0,,SW,7.0,1027.4,13.9,76.0,,SSW,11.0,1027.5,Melbourne,Yes,No
Melbourne,2024-05-21,2024-05-21,10.3,14.7,0.8,,,SSW,19.0,11.6,88.0,,SSW,4.0,1030.8,13.6,66.0,,S,9.0,1029.2,Melbourne,No,No
Melbourne,2024-05-22,2024-05-22,5.1,16.2,0.2,,,SSW,17.0,7.4,88.0,,NNE,9.0,1028.9,15.9,67.0,,S,6.0,1026.5,Melbourne,No,No
Melbourne,2024-05-23,2024-05-23,7.3,15.2,0.8,,,SSW,15.0,11.4,95.0,,E,2.0,1029.2,14.8,66.0,,SSW,6.0,1027.3,Melbourne,No,No
Melbourne,2024-05-24,2024-05-24,5.9,13.7,0.0,,,SSW,15.0,9.0,83.0,,NE,6.0,1029.0,13.6,82.0,,SSW,2.0,1027.3,Melbourne,No,No
Melbourne,2024-05-25,2024-05-25,8.7,17.1,0.0,,,NNE,13.0,12.1,91.0,,N,6.0,1028.5,14.7,72.0,,SSW,6.0,1025.8,Melbourne,No,No
Melbourne,2024-05-26,2024-05-26,5.2,16.7,0.0,,,NNE,15.0,6.3,100.0,,NNE,9.0,1027.1,16.3,55.0,,S,6.0,1024.2,Melbourne,No,No
Melbourne,2024-05-27,2024-05-27,5.2,20.2,0.0,,,NNE,17.0,7.6,85.0,,NNE,11.0,1026.6,19.5,37.0,,NNW,9.0,1024.3,Melbourne,No,No
Melbourne,2024-05-28,2024-05-28,7.4,20.0,0.0,,,NNE,26.0,10.1,72.0,,NE,9.0,1027.6,19.5,45.0,,NNE,15.0,1025.2,Melbourne,No,No
Melbourne,2024-05-29,2024-05-29,7.9,19.5,0.0,,,N,54.0,12.9,57.0,,N,13.0,1024.8,19.1,44.0,,N,26.0,1020.8,Melbourne,No,No
Melbourne,2024-05-30,2024-05-30,12.9,20.4,0.0,,,N,65.0,17.4,60.0,,N,20.0,1015.3,20.0,52.0,,N,24.0,1009.7,Melbourne,No,Yes
Melbourne,2024-05-31,2024-05-31,14.2,18.4,3.6,,,NNW,43.0,14.8,60.0,,N,17.0,1012.1,17.9,38.0,,WNW,13.0,1013.1,Melbourne,Yes,
Brisbane,2024-05-01,2024-05-01,16.2,25.9,0.0,4.2,8.7,SW,26.0,21.3,69.0,1.0,SSW,9.0,1023.6,25.1,51.0,7.0,S,7.0,1021.6,Brisbane,No,No
Brisbane,2024-05-02,2024-05-02,17.0,23.6,0.0,5.0,3.2,SSE,39.0,21.5,66.0,7.0,S,7.0,1024.5,22.3,62.0,8.0,ESE,13.0,1022.8,Brisbane,No,No
Brisbane,2024-05-03,2024-05-03,16.9,23.3,0.0,3.6,3.7,SE,33.0,19.9,73.0,7.0,SW,4.0,1024.8,22.4,70.0,7.0,ESE,7.0,1021.6,Brisbane,No,Yes
Brisbane,2024-05-04,2024-05-04,16.1,22.8,1.0,3.4,0.2,E,17.0,19.0,83.0,7.0,SW,4.0,1021.7,22.3,77.0,7.0,ESE,6.0,1018.4,Brisbane,Yes,No
Brisbane,2024-05-05,2024-05-05,17.3,26.4,0.6,1.3,7.1,ENE,17.0,19.2,89.0,8.0,WSW,7.0,1019.9,25.6,56.0,3.0,SSW,2.0,1016.0,Brisbane,No,No
Brisbane,2024-05-06,2024-05-06,16.3,26.2,0.2,2.8,8.2,SE,20.0,21.4,75.0,1.0,SSW,6.0,1020.6,23.6,57.0,7.0,SE,9.0,1018.1,Brisbane,No,No
Brisbane,2024-05-07,2024-05-07,16.3,24.2,0.4,4.4,7.2,SE,33.0,20.4,78.0,4.0,SW,6.0,1022.9,22.8,70.0,6.0,ESE,13.0,1021.1,Brisbane,No,Yes
Brisbane,2024-05-08,2024-05-08,15.5,23.8,8.8,0.8,6.5,E,33.0,20.1,71.0,7.0,SSW,6.0,1026.4,23.1,51.0,5.0,ESE,9.0,1023.3,Brisbane,Yes,No
Brisbane,2024-05-09,2024-05-09,16.3,24.6,0.4,4.0,5.9,ENE,31.0,20.7,75.0,5.0,SW,6.0,1026.6,21.0,79.0,7.0,SE,11.0,1025.1,Brisbane,No,No
Brisbane,2024-05-10,2024-05-10,16.1,24.8,0.6,3.6,9.6,E,31.0,22.1,69.0,1.0,S,4.0,1027.0,22.0,65.0,5.0,ESE,13.0,1023.9,Brisbane,No,No
Brisbane,2024-05-11,2024-05-11,16.0,25.3,0.8,4.6,7.9,ENE,19.0,19.7,81.0,7.0,SW,6.0,1023.8,23.1,74.0,7.0,ENE,7.0,1020.2,Brisbane,No,Yes
Brisbane,2024-05-12,2024-05-12,17.8,25.6,1.8,2.8,4.8,W,11.0,19.3,90.0,7.0,WSW,4.0,1020.7,24.4,66.0,5.0,ENE,0.0,1016.2,Brisbane,Yes,Yes
Brisbane,2024-05-13,2024-05-13,11.3,24.2,1.6,2.0,10.2,SW,20.0,19.1,59.0,0.0,WSW,9.0,1019.5,23.9,41.0,1.0,W,9.0,1017.0,Brisbane,Yes,No
Brisbane,2024-05-14,2024-05-14,13.1,26.6,0.0,4.0,9.9,S,17.0,19.3,67.0,1.0,SSW,6.0,1024.1,25.4,53.0,3.0,W,0.0,1021.6,Brisbane,No,No
Brisbane,2024-05-15,2024-05-15,15.7,25.6,0.0,4.0,8.6,SE,24.0,19.5,78.0,6.0,SW,6.0,1026.7,23.9,51.0,7.0,E,11.0,1024.4,Brisbane,No,Yes
Brisbane,2024-05-16,2024-05-16,16.9,20.4,8.2,4.4,1.6,SSE,20.0,18.8,92.0,8.0,SW,6.0,1027.0,19.2,93.0,8.0,SSW,4.0,1024.2,Brisbane,Yes,Yes
Brisbane,2024-05-17,2024-05-17,14.7,22.3,8.0,0.4,2.0,SE,22.0,19.0,82.0,7.0,SSW,6.0,1023.1,21.1,72.0,7.0,ESE,9.0,1019.6,Brisbane,Yes,No
Brisbane,2024-05-18,2024-05-18,14.6,25.3,0.8,2.6,9.8,S,39.0,20.0,71.0,1.0,SW,6.0,1017.6,24.5,48.0,2.0,SW,4.0,1012.8,Brisbane,No,No
Brisbane,2024-05-19,2024-05-19,12.8,22.8,0.0,4.6,10.0,S,28.0,17.7,57.0,1.0,WSW,7.0,1017.8,22.5,38.0,1.0,S,7.0,1015.5,Brisbane,No,No
Brisbane,2024-05-20,2024-05-20,10.9,23.1,0.0,4.0,10.2,WSW,19.0,17.2,61.0,1.0,SW,7.0,1021.1,22.8,37.0,1.0,SW,6.0,1018.1,Brisbane,No,No
Brisbane,2024-05-21,2024-05-21,10.0,23.0,0.0,4.0,4.2,SSE,20.0,16.4,57.0,4.0,SW,6.0,1022.7,22.0,53.0,7.0,S,6.0,1020.5,Brisbane,No,No
Brisbane,2024-05-22,2024-05-22,14.1,23.8,0.0,4.0,4.3,S,19.0,17.5,65.0,7.0,SSW,9.0,1024.1,23.3,49.0,5.0,SSW,6.0,1021.0,Brisbane,No,No
Brisbane,2024-05-23,2024-05-23,11.5,24.1,0.0,2.8,9.9,S,17.0,17.0,73.0,1.0,SW,6.0,1025.3,23.6,40.0,1.0,SE,4.0,1022.6,Brisbane,No,No
Brisbane,2024-05-24,2024-05-24,11.8,24.0,0.0,3.4,7.4,SE,17.0,17.6,68.0,2.0,SSW,6.0,1025.9,22.1,61.0,8.0,E,7.0,1023.0,Brisbane,No,Yes
Brisbane,2024-05-25,2024-05-25,15.8,21.6,3.4,2.8,0.1,SSW,19.0,16.6,96.0,8.0,SSW,6.0,1026.4,20.9,67.0,7.0,SSW,6.0,1023.0,Brisbane,Yes,Yes
Brisbane,2024-05-26,2024-05-26,14.8,24.0,1.0,2.0,8.7,ENE,15.0,19.2,75.0,2.0,SSW,4.0,1025.1,21.7,63.0,3.0,E,4.0,1021.7,Brisbane,Yes,No
Brisbane,2024-05-27,2024-05-27,13.5,24.4,0.0,3.0,9.7,ENE,19.0,17.0,87.0,1.0,SSW,4.0,1025.0,22.2,62.0,1.0,NE,6.0,1022.0,Brisbane,No,No
Brisbane,2024-05-28,2024-05-28,14.7,23.6,0.0,2.6,2.1,ESE,20.0,17.3,82.0,7.0,SSW,2.0,1027.2,22.9,58.0,6.0,SE,6.0,1024.6,Brisbane,No,No
Brisbane,2024-05-29,2024-05-29,14.4,24.2,0.2,2.0,9.6,ESE,31.0,19.0,71.0,1.0,SSW,6.0,1028.6,23.3,62.0,2.0,E,9.0,1025.8,Brisbane,No,Yes
Brisbane,2024-05-30,2024-05-30,15.2,23.1,1.0,4.6,5.0,E,19.0,18.9,77.0,7.0,WSW,4.0,1028.2,20.1,84.0,7.0,WSW,2.0,1024.7,Brisbane,Yes,Yes
Brisbane,2024-05-31,2024-05-31,16.0,25.8,3.0,0.2,5.7,NE,20.0,17.6,99.0,7.0,SW,2.0,1024.9,24.3,63.0,7.0,NNE,7.0,1020.7,Brisbane,Yes,
Canberra,2024-08-01,2024-08-01,-3.7,13.9,0.0,,,S,33.0,5.4,83.0,,,0.0,1036.3,12.7,45.0,1.0,ESE,9.0,1031.7,Canberra,No,No
Canberra,2024-08-02,2024-08-02,-4.7,14.3,0.2,,,NNE,20.0,3.6,87.0,,SSE,7.0,1032.7,13.5,40.0,,NNW,11.0,1029.0,Canberra,No,No
Canberra,2024-08-03,2024-08-03,-5.6,15.0,0.0,,,N,30.0,0.3,99.0,1.0,NNE,7.0,1031.3,14.0,45.0,,NNW,17.0,1027.8,Canberra,No,No
Canberra,2024-08-04,2024-08-04,-4.6,14.8,0.0,,,NNW,26.0,1.5,94.0,7.0,N,2.0,1031.0,13.7,38.0,,NNW,15.0,1026.6,Canberra,No,No
Canberra,2024-08-05,2024-08-05,1.5,11.9,0.0,,,W,31.0,4.5,94.0,8.0,N,0.0,1027.3,10.8,53.0,8.0,WNW,20.0,1023.1,Canberra,No,No
Canberra,2024-08-06,2024-08-06,-2.9,14.8,0.2,,,N,31.0,3.8,84.0,,SSE,4.0,1025.3,14.0,50.0,,NNW,20.0,1022.2,Canberra,No,No
Canberra,2024-08-07,2024-08-07,-5.3,15.1,0.2,,,NNW,19.0,1.0,99.0,,N,9.0,1028.4,14.5,35.0,,NNW,11.0,1026.0,Canberra,No,No
Canberra,2024-08-08,2024-08-08,-4.8,15.4,0.0,,,NNW,41.0,3.3,83.0,,NE,6.0,1029.7,13.9,47.0,,NNW,22.0,1025.7,Canberra,No,No
Canberra,2024-08-09,2024-08-09,1.4,17.1,0.0,,,NW,30.0,5.6,99.0,4.0,SE,2.0,1027.9,15.8,41.0,1.0,NW,15.0,1025.7,Canberra,No,No
Canberra,2024-08-10,2024-08-10,-3.4,16.0,0.0,,,N,22.0,3.8,100.0,8.0,ESE,7.0,1031.2,15.3,48.0,5.0,WNW,6.0,1028.4,Canberra,No,No
Canberra,2024-08-11,2024-08-11,1.9,18.0,0.0,,,SE,19.0,7.8,82.0,,SE,13.0,1033.8,17.6,45.0,,NNW,9.0,1030.6,Canberra,No,No
Canberra,2024-08-12,2024-08-12,-0.2,18.0,0.0,,,ENE,28.0,7.1,100.0,7.0,ESE,9.0,1034.5,16.2,56.0,3.0,NE,13.0,1030.9,Canberra,No,Yes
Canberra,2024-08-13,2024-08-13,7.0,17.6,4.4,,,W,17.0,11.4,100.0,8.0,ESE,0.0,1030.4,16.6,63.0,7.0,NNW,7.0,1025.8,Canberra,Yes,No
Canberra,2024-08-14,2024-08-14,8.8,15.6,0.6,,,N,17.0,11.7,100.0,8.0,ESE,0.0,1023.9,14.8,79.0,8.0,N,7.0,1020.3,Canberra,No,No
Canberra,2024-08-15,2024-08-15,4.7,20.3,0.6,,,NNE,28.0,10.5,99.0,8.0,ESE,11.0,1021.5,19.1,54.0,4.0,NNE,17.0,1017.6,Canberra,No,No
Canberra,2024-08-16,2024-08-16,3.4,17.8,0.0,,,WNW,56.0,9.9,100.0,8.0,N,7.0,1016.6,17.0,63.0,1.0,NNW,22.0,1010.7,Canberra,No,Yes
Canberra,2024-08-17,2024-08-17,5.7,14.5,1.4,,,WNW,46.0,9.9,78.0,1.0,NW,19.0,1008.6,11.8,62.0,8.0,WNW,28.0,1006.6,Canberra,Yes,No
